unique_id,ds,y
BNB,2019-01-01,6.075273
BNB,2019-01-02,6.188613
BNB,2019-01-03,5.903535
BNB,2019-01-04,6.065138
BNB,2019-01-05,6.065543
BNB,2019-01-06,6.395979
BNB,2019-01-07,6.291411
BNB,2019-01-08,6.640054
BNB,2019-01-09,6.64155
BNB,2019-01-10,5.915919
BNB,2019-01-11,6.075342
BNB,2019-01-12,5.976965
BNB,2019-01-13,5.568757
BNB,2019-01-14,6.159282
BNB,2019-01-15,5.919048
BNB,2019-01-16,6.186014
BNB,2019-01-17,6.417832
BNB,2019-01-18,6.56304
BNB,2019-01-19,6.635449
BNB,2019-01-20,6.493869
BNB,2019-01-21,6.553025
BNB,2019-01-22,6.523199
BNB,2019-01-23,6.541402
BNB,2019-01-24,6.505792
BNB,2019-01-25,6.737325
BNB,2019-01-26,7.006565
BNB,2019-01-27,7.088199
BNB,2019-01-28,6.206182
BNB,2019-01-29,6.18167
BNB,2019-01-30,6.174529
BNB,2019-01-31,6.268436
BNB,2019-02-01,6.562617
BNB,2019-02-02,6.891695
BNB,2019-02-03,6.738165
BNB,2019-02-04,7.1005
BNB,2019-02-05,7.81981
BNB,2019-02-06,8.086174
BNB,2019-02-07,7.730325
BNB,2019-02-08,8.575567
BNB,2019-02-09,8.871357
BNB,2019-02-10,9.21154
BNB,2019-02-11,9.551809
BNB,2019-02-12,9.341781
BNB,2019-02-13,8.941073
BNB,2019-02-14,8.782048
BNB,2019-02-15,9.273832
BNB,2019-02-16,9.129251
BNB,2019-02-17,9.216046
BNB,2019-02-18,9.634436
BNB,2019-02-19,10.563078
BNB,2019-02-20,10.966056
BNB,2019-02-21,10.492892
BNB,2019-02-22,10.837115
BNB,2019-02-23,10.781801
BNB,2019-02-24,10.113093
BNB,2019-02-25,9.842012
BNB,2019-02-26,9.521595
BNB,2019-02-27,9.899132
BNB,2019-02-28,10.365178
BNB,2019-03-01,11.393217
BNB,2019-03-02,11.869744
BNB,2019-03-03,11.537903
BNB,2019-03-04,11.545945
BNB,2019-03-05,13.811967
BNB,2019-03-06,14.517946
BNB,2019-03-07,15.145886
BNB,2019-03-08,14.366936
BNB,2019-03-09,14.565879
BNB,2019-03-10,14.494439
BNB,2019-03-11,14.514414
BNB,2019-03-12,15.406131
BNB,2019-03-13,15.115124
BNB,2019-03-14,15.051104
BNB,2019-03-15,15.077102
BNB,2019-03-16,16.119011
BNB,2019-03-17,15.761146
BNB,2019-03-18,15.682012
BNB,2019-03-19,15.693595
BNB,2019-03-20,15.280023
BNB,2019-03-21,14.517393
BNB,2019-03-22,15.266424
BNB,2019-03-23,15.235995
BNB,2019-03-24,17.285357
BNB,2019-03-25,16.841007
BNB,2019-03-26,16.335665
BNB,2019-03-27,16.781343
BNB,2019-03-28,16.80533
BNB,2019-03-29,16.510141
BNB,2019-03-30,16.932213
BNB,2019-03-31,17.40167
BNB,2019-04-01,17.950502
BNB,2019-04-02,19.789783
BNB,2019-04-03,18.753063
BNB,2019-04-04,19.142689
BNB,2019-04-05,19.453466
BNB,2019-04-06,19.115629
BNB,2019-04-07,19.110271
BNB,2019-04-08,18.113703
BNB,2019-04-09,18.435053
BNB,2019-04-10,18.248579
BNB,2019-04-11,17.70048
BNB,2019-04-12,18.434271
BNB,2019-04-13,18.719797
BNB,2019-04-14,19.49202
BNB,2019-04-15,19.402426
BNB,2019-04-16,19.827456
BNB,2019-04-17,19.60335
BNB,2019-04-18,22.038479
BNB,2019-04-19,24.475281
BNB,2019-04-20,25.007528
BNB,2019-04-21,24.193829
BNB,2019-04-22,23.90811
BNB,2019-04-23,22.876261
BNB,2019-04-24,23.129068
BNB,2019-04-25,22.243107
BNB,2019-04-26,22.869429
BNB,2019-04-27,22.341587
BNB,2019-04-28,22.89934
BNB,2019-04-29,21.705067
BNB,2019-04-30,22.127836
BNB,2019-05-01,21.953621
BNB,2019-05-02,23.59193
BNB,2019-05-03,23.749628
BNB,2019-05-04,22.884832
BNB,2019-05-05,23.019953
BNB,2019-05-06,22.206635
BNB,2019-05-07,20.86418
BNB,2019-05-08,20.752676
BNB,2019-05-09,18.828356
BNB,2019-05-10,19.598108
BNB,2019-05-11,21.049442
BNB,2019-05-12,20.830297
BNB,2019-05-13,23.811028
BNB,2019-05-14,23.626419
BNB,2019-05-15,26.894939
BNB,2019-05-16,26.325806
BNB,2019-05-17,25.682571
BNB,2019-05-18,28.396793
BNB,2019-05-19,29.412844
BNB,2019-05-20,29.305387
BNB,2019-05-21,32.007378
BNB,2019-05-22,31.422043
BNB,2019-05-23,31.515736
BNB,2019-05-24,33.841393
BNB,2019-05-25,35.053101
BNB,2019-05-26,34.104851
BNB,2019-05-27,33.680679
BNB,2019-05-28,33.360947
BNB,2019-05-29,33.744354
BNB,2019-05-30,32.291065
BNB,2019-05-31,32.748165
BNB,2019-06-01,33.013649
BNB,2019-06-02,33.174049
BNB,2019-06-03,31.391956
BNB,2019-06-04,29.380625
BNB,2019-06-05,31.006264
BNB,2019-06-06,31.480104
BNB,2019-06-07,31.587482
BNB,2019-06-08,32.066322
BNB,2019-06-09,30.558287
BNB,2019-06-10,32.064728
BNB,2019-06-11,32.262657
BNB,2019-06-12,34.686386
BNB,2019-06-13,35.143143
BNB,2019-06-14,33.076382
BNB,2019-06-15,32.825863
BNB,2019-06-16,32.402725
BNB,2019-06-17,33.917877
BNB,2019-06-18,34.339508
BNB,2019-06-19,35.287197
BNB,2019-06-20,36.726063
BNB,2019-06-21,38.815918
BNB,2019-06-22,37.799755
BNB,2019-06-23,37.134727
BNB,2019-06-24,37.43364
BNB,2019-06-25,36.008289
BNB,2019-06-26,35.698311
BNB,2019-06-27,33.823589
BNB,2019-06-28,34.54974
BNB,2019-06-29,35.360107
BNB,2019-06-30,32.442482
BNB,2019-07-01,32.922298
BNB,2019-07-02,32.009235
BNB,2019-07-03,32.6675
BNB,2019-07-04,32.893326
BNB,2019-07-05,32.713165
BNB,2019-07-06,32.530941
