unique_id,ds,y
BTC,2019-03-19,4071.190186
BTC,2019-03-20,4087.476318
BTC,2019-03-21,4029.326904
BTC,2019-03-22,4023.968262
BTC,2019-03-23,4035.826416
BTC,2019-03-24,4022.168213
BTC,2019-03-25,3963.070557
BTC,2019-03-26,3985.080811
BTC,2019-03-27,4087.066162
BTC,2019-03-28,4069.107178
BTC,2019-03-29,4098.374512
BTC,2019-03-30,4106.660156
BTC,2019-03-31,4105.404297
BTC,2019-04-01,4158.183105
BTC,2019-04-02,4879.87793
BTC,2019-04-03,4973.021973
BTC,2019-04-04,4922.798828
BTC,2019-04-05,5036.681152
BTC,2019-04-06,5059.817383
BTC,2019-04-07,5198.896973
BTC,2019-04-08,5289.770996
BTC,2019-04-09,5204.958496
BTC,2019-04-10,5324.551758
BTC,2019-04-11,5064.487793
BTC,2019-04-12,5089.539063
BTC,2019-04-13,5096.586426
BTC,2019-04-14,5167.722168
BTC,2019-04-15,5067.108398
BTC,2019-04-16,5235.55957
BTC,2019-04-17,5251.937988
BTC,2019-04-18,5298.385742
BTC,2019-04-19,5303.8125
BTC,2019-04-20,5337.88623
BTC,2019-04-21,5314.53125
BTC,2019-04-22,5399.365234
BTC,2019-04-23,5572.362305
BTC,2019-04-24,5464.866699
BTC,2019-04-25,5210.515625
BTC,2019-04-26,5279.348145
BTC,2019-04-27,5268.291016
BTC,2019-04-28,5285.13916
BTC,2019-04-29,5247.352539
BTC,2019-04-30,5350.726563
BTC,2019-05-01,5402.697266
BTC,2019-05-02,5505.283691
BTC,2019-05-03,5768.289551
BTC,2019-05-04,5831.16748
BTC,2019-05-05,5795.708496
BTC,2019-05-06,5746.807129
BTC,2019-05-07,5829.501465
BTC,2019-05-08,5982.45752
BTC,2019-05-09,6174.528809
BTC,2019-05-10,6378.849121
BTC,2019-05-11,7204.771484
BTC,2019-05-12,6972.371582
BTC,2019-05-13,7814.915039
BTC,2019-05-14,7994.416016
BTC,2019-05-15,8205.167969
BTC,2019-05-16,7884.90918
BTC,2019-05-17,7343.895508
BTC,2019-05-18,7271.208008
BTC,2019-05-19,8197.689453
BTC,2019-05-20,7978.309082
BTC,2019-05-21,7963.327637
BTC,2019-05-22,7680.066406
BTC,2019-05-23,7881.84668
BTC,2019-05-24,7987.371582
BTC,2019-05-25,8052.543945
BTC,2019-05-26,8673.21582
BTC,2019-05-27,8805.77832
BTC,2019-05-28,8719.961914
BTC,2019-05-29,8659.487305
BTC,2019-05-30,8319.472656
BTC,2019-05-31,8574.501953
BTC,2019-06-01,8564.016602
BTC,2019-06-02,8742.958008
BTC,2019-06-03,8208.995117
BTC,2019-06-04,7707.770996
BTC,2019-06-05,7824.231445
BTC,2019-06-06,7822.023438
BTC,2019-06-07,8043.951172
BTC,2019-06-08,7954.12793
BTC,2019-06-09,7688.077148
BTC,2019-06-10,8000.32959
BTC,2019-06-11,7927.714355
BTC,2019-06-12,8145.857422
BTC,2019-06-13,8230.923828
BTC,2019-06-14,8693.833008
BTC,2019-06-15,8838.37
BTC,2019-06-16,8994.488281
BTC,2019-06-17,9320.352539
BTC,2019-06-18,9081.762695
BTC,2019-06-19,9273.521484
BTC,2019-06-20,9527.160156
BTC,2019-06-21,10144.556641
BTC,2019-06-22,10701.691406
BTC,2019-06-23,10855.371094
BTC,2019-06-24,11011.102539
BTC,2019-06-25,11790.916992
BTC,2019-06-26,13016.231445
BTC,2019-06-27,11182.806641
BTC,2019-06-28,12407.332031
BTC,2019-06-29,11959.371094
BTC,2019-06-30,10817.155273
BTC,2019-07-01,10583.134766
BTC,2019-07-02,10801.677734
BTC,2019-07-03,11961.269531
BTC,2019-07-04,11215.4375
BTC,2019-07-05,10978.459961
BTC,2019-07-06,11208.550781
BTC,2019-07-07,11450.84668
BTC,2019-07-08,12285.958008
BTC,2019-07-09,12573.8125
BTC,2019-07-10,12156.512695
BTC,2019-07-11,11358.662109
BTC,2019-07-12,11815.986328
BTC,2019-07-13,11392.378906
BTC,2019-07-14,10256.058594
BTC,2019-07-15,10895.089844
BTC,2019-07-16,9477.641602
BTC,2019-07-17,9693.802734
BTC,2019-07-18,10666.482422
BTC,2019-07-19,10530.732422
BTC,2019-07-20,10767.139648
BTC,2019-07-21,10599.105469
BTC,2019-07-22,10343.106445
BTC,2019-07-23,9900.767578
BTC,2019-07-24,9811.925781
BTC,2019-07-25,9911.841797
BTC,2019-07-26,9870.303711
BTC,2019-07-27,9477.677734
BTC,2019-07-28,9552.860352
