Date,BTC,ETH,BNB,XRP,ADA,CRIX
2019-06-17,9320.352539,274.351105,33.917877,0.44808,0.093557,798.45
2019-06-18,9081.762695,265.051849,34.339508,0.428761,0.089148,776.48
2019-06-19,9273.521484,269.431793,35.287197,0.436817,0.089979,785.83
2019-06-20,9527.160156,271.695007,36.726063,0.429823,0.087385,810.64
2019-06-21,10144.556641,294.910278,38.815918,0.443188,0.089562,846.97
2019-06-22,10701.691406,309.38031,37.799755,0.474764,0.094367,880.705
2019-06-23,10855.371094,307.827789,37.134727,0.468291,0.096644,897.5725
2019-06-24,11011.102539,310.424683,37.43364,0.470088,0.097719,914.44
2019-06-25,11790.916992,318.126312,36.008289,0.468229,0.096357,940.52
2019-06-26,13016.231445,336.753174,35.698311,0.467451,0.09682,1102.4
2019-06-27,11182.806641,294.267639,33.823589,0.408754,0.086449,880.47
2019-06-28,12407.332031,311.226105,34.54974,0.427315,0.089295,983.62
2019-06-29,11959.371094,320.058899,35.360107,0.429378,0.090422,911.94
2019-06-30,10817.155273,290.695984,32.442482,0.396411,0.082098,876.1
2019-07-01,10583.134766,293.641113,32.922298,0.406862,0.083822,840.26
2019-07-02,10801.677734,291.596436,32.009235,0.400204,0.081077,873.54
2019-07-03,11961.269531,303.099976,32.6675,0.408532,0.082998,907.1
2019-07-04,11215.4375,284.523224,32.893326,0.388719,0.077774,941.38
2019-07-05,10978.459961,287.997528,32.713165,0.378964,0.076532,893.99
2019-07-06,11208.550781,287.547119,32.530941,0.389055,0.077335,932.28
2019-07-07,11450.84668,305.700562,33.241062,0.397047,0.079964,951.425
2019-07-08,12285.958008,313.251404,33.469681,0.401533,0.080476,970.57
2019-07-09,12573.8125,308.881012,32.707649,0.394168,0.077993,980.35
2019-07-10,12156.512695,290.002319,31.477377,0.363775,0.07194,936.51
2019-07-11,11358.662109,268.704041,29.641972,0.330335,0.065199,897.29
2019-07-12,11815.986328,276.276703,31.69433,0.344118,0.069754,901.91
2019-07-13,11392.378906,269.458801,31.506933,0.332179,0.06677,864.7149999999999
2019-07-14,10256.058594,227.578064,28.924282,0.306426,0.059429,846.1175
2019-07-15,10895.089844,229.776001,28.393448,0.31531,0.059537,827.52
2019-07-16,9477.641602,199.188675,25.525009,0.296726,0.052052,738.07
2019-07-17,9693.802734,211.48497,27.219601,0.310613,0.055239,748.59
2019-07-18,10666.482422,226.566162,28.922812,0.323176,0.058772,809.9
2019-07-19,10530.732422,221.33342,29.078394,0.320605,0.059787,798.17
2019-07-20,10767.139648,229.119217,30.872244,0.333209,0.062958,788.3599999999999
2019-07-21,10599.105469,225.630768,30.519543,0.331309,0.061203,783.4549999999999
2019-07-22,10343.106445,217.560013,30.634586,0.322106,0.059466,778.55
2019-07-23,9900.767578,212.728516,29.585196,0.309926,0.055812,784.81
2019-07-24,9811.925781,217.046371,29.163717,0.315947,0.059046,752.44
2019-07-25,9911.841797,219.617996,29.002432,0.31481,0.058664,762.85
2019-07-26,9870.303711,219.629608,28.979189,0.32353,0.062884,770.09
2019-07-27,9477.677734,207.40831,27.885626,0.310528,0.059871,752.63
2019-07-28,9552.860352,211.186554,27.835171,0.312288,0.059474,743.9
2019-07-29,9519.145508,211.268051,27.203272,0.310658,0.060393,735.17
2019-07-30,9607.423828,210.522598,26.942305,0.31847,0.059944,747.85
2019-07-31,10085.62793,218.654144,27.644558,0.320909,0.060152,773.39
2019-08-01,10399.668945,217.808441,28.773273,0.317906,0.058872,791.93
2019-08-02,10518.174805,217.871567,28.038483,0.312394,0.057412,797.53
2019-08-03,10821.726563,222.490341,27.88986,0.316757,0.057763,840.425
2019-08-04,10970.18457,222.669724,27.556162,0.319842,0.056271,861.8725
2019-08-05,11805.65332,234.215027,28.011879,0.323564,0.05668,883.32
2019-08-06,11478.168945,226.020645,27.638088,0.311326,0.053369,872.84
2019-08-07,11941.96875,226.391006,29.354368,0.311969,0.051906,877.49
2019-08-08,11966.407227,220.941864,30.832846,0.307661,0.05197,858.6
2019-08-09,11862.936523,210.488907,29.961473,0.297343,0.047641,866.77
2019-08-10,11354.024414,206.733536,29.681858,0.298721,0.051981,857.855
2019-08-11,11523.579102,216.092865,30.057255,0.301915,0.054981,853.3975
2019-08-12,11382.616211,211.288071,30.166882,0.300322,0.052938,848.94
2019-08-13,10895.830078,208.709045,29.466278,0.296639,0.052561,816.23
2019-08-14,10051.704102,186.607742,27.105581,0.263343,0.047,752.78
2019-08-15,10311.545898,188.50206,28.043447,0.264882,0.047519,750.37
2019-08-16,10374.338867,185.440079,27.644571,0.261971,0.046841,775.73
2019-08-17,10231.744141,185.687683,27.480522,0.265721,0.047393,784.895
2019-08-18,10345.810547,194.49353,27.932446,0.282646,0.050731,789.4775
2019-08-19,10916.053711,203.091934,28.809004,0.283328,0.050298,794.06
2019-08-20,10763.232422,196.565414,28.16749,0.275806,0.049195,793.51
2019-08-21,10138.049805,186.891632,26.993715,0.266261,0.047113,750.49
2019-08-22,10131.055664,191.332916,27.089191,0.270944,0.04941,758.46
2019-08-23,10407.964844,194.706207,27.17053,0.276545,0.04979,775.05
2019-08-24,10159.960938,191.289566,26.495663,0.272553,0.050177,768.785
2019-08-25,10138.517578,186.842392,26.131847,0.270088,0.049439,765.6524999999999
2019-08-26,10370.820313,188.929382,26.10833,0.270788,0.049697,762.52
2019-08-27,10185.5,187.516663,25.688978,0.269618,0.049839,753.25
2019-08-28,9754.422852,173.889969,23.702868,0.25745,0.045825,711.72
2019-08-29,9510.200195,169.516739,21.889606,0.257045,0.044697,701.52
2019-08-30,9598.173828,168.834869,22.218857,0.256218,0.044825,706.6
2019-08-31,9630.664063,172.469788,21.265915,0.259204,0.04499,727.0
2019-09-01,9757.970703,171.629425,21.56867,0.258054,0.044543,737.2
2019-09-02,10346.760742,178.347351,22.767134,0.26082,0.045362,747.4
2019-09-03,10623.540039,179.499329,22.51454,0.263139,0.046771,776.47
2019-09-04,10594.493164,175.992889,21.796309,0.259905,0.045517,778.15
2019-09-05,10575.533203,174.217133,22.761099,0.256346,0.044437,762.37
2019-09-06,10353.302734,169.956177,22.153149,0.25234,0.044415,751.19
2019-09-07,10517.254883,178.262619,22.548977,0.260687,0.046198,754.2550000000001
2019-09-08,10441.276367,181.35553,22.561689,0.263084,0.046719,755.7875000000001
2019-09-09,10334.974609,181.14946,22.28739,0.259562,0.046931,757.32
2019-09-10,10115.975586,179.78717,21.911144,0.258671,0.04651,736.06
2019-09-11,10178.37207,178.725494,20.899321,0.255956,0.04499,738.49
2019-09-12,10410.126953,181.016098,20.922277,0.254811,0.045452,754.28
2019-09-13,10360.546875,181.109726,20.887466,0.255551,0.045753,747.22
2019-09-14,10358.048828,188.105515,21.071585,0.261167,0.046524,748.1949999999999
2019-09-15,10347.712891,189.789124,20.59894,0.261628,0.046799,748.6824999999999
2019-09-16,10276.793945,197.113174,20.398512,0.260952,0.047071,749.17
2019-09-17,10241.272461,208.608749,21.005367,0.285013,0.049008,771.61
2019-09-18,10198.248047,211.393036,22.255444,0.313776,0.053292,770.18
2019-09-19,10266.415039,221.280853,21.614601,0.302441,0.052504,774.88
2019-09-20,10181.641602,218.050049,21.371471,0.29447,0.05234,765.91
2019-09-21,10019.716797,215.516205,21.08218,0.289443,0.051922,751.8299999999999
2019-09-22,10070.392578,211.54538,20.525558,0.278931,0.049111,744.79
2019-09-23,9729.324219,201.92131,19.485477,0.268675,0.046264,737.75
2019-09-24,8620.566406,168.110733,16.06769,0.235226,0.037573,636.58
2019-09-25,8486.993164,170.8927,16.258373,0.246441,0.039396,622.89
2019-09-26,8118.967773,166.727127,15.459808,0.243784,0.038229,605.57
2019-09-27,8251.845703,174.710999,15.790263,0.244021,0.039532,598.31
2019-09-28,8245.915039,174.572891,15.851419,0.242571,0.038827,610.05
2019-09-29,8104.185547,170.503479,15.3051,0.241388,0.037486,615.92
2019-09-30,8293.868164,179.872208,15.862675,0.255933,0.038885,621.79
2019-10-01,8343.276367,177.340424,15.903211,0.249565,0.038507,622.5
2019-10-02,8393.041992,180.71051,15.950048,0.253539,0.039445,620.68
2019-10-03,8259.992188,175.199341,15.72676,0.24786,0.038361,610.9
2019-10-04,8205.939453,176.985001,15.755114,0.253935,0.039667,617.1
2019-10-05,8151.500488,176.351517,15.72358,0.253457,0.03973,619.815
2019-10-06,7988.155762,173.059143,15.34898,0.257705,0.039324,621.1725
2019-10-07,8245.623047,181.18634,16.134346,0.275685,0.041672,622.53
2019-10-08,8228.783203,182.021561,16.108192,0.278459,0.041441,617.35
2019-10-09,8595.740234,193.293259,17.80658,0.281627,0.042629,651.42
2019-10-10,8586.473633,191.659668,17.571154,0.272073,0.041661,647.65
2019-10-11,8321.756836,182.569687,16.709532,0.271099,0.040623,627.21
2019-10-12,8336.555664,180.826645,17.277906,0.273191,0.040542,630.155
2019-10-13,8321.005859,182.07515,18.308025,0.277765,0.041325,631.6275
2019-10-14,8374.686523,186.960907,18.459478,0.296523,0.041789,633.1
2019-10-15,8205.369141,181.406067,18.544653,0.288702,0.039766,618.63
2019-10-16,8047.526855,176.013504,17.84005,0.28464,0.038741,602.04
2019-10-17,8103.911133,178.028351,18.570269,0.302315,0.039524,611.53
2019-10-18,7973.20752,173.621338,18.254192,0.295005,0.038073,603.8
2019-10-19,7988.560547,172.913025,18.288546,0.293022,0.039225,612.12
2019-10-20,8222.078125,175.534378,18.437923,0.294179,0.039529,616.28
2019-10-21,8243.720703,174.92099,18.30555,0.292979,0.03928,620.44
2019-10-22,8078.203125,172.300858,18.195602,0.291607,0.038816,617.24
2019-10-23,7514.671875,162.402786,16.711174,0.274143,0.036409,567.01
2019-10-24,7493.48877,162.168549,16.891573,0.278491,0.037685,570.34
2019-10-25,8660.700195,181.523209,18.616058,0.298165,0.041246,652.47
2019-10-26,9244.972656,179.83548,18.889704,0.293699,0.040547,677.8
2019-10-27,9551.714844,184.242218,19.345646,0.2981,0.042335,690.4649999999999
2019-10-28,9256.148438,182.662811,19.75832,0.296007,0.042363,703.13
2019-10-29,9427.6875,190.342575,20.477106,0.301956,0.043444,695.78
2019-10-30,9205.726563,184.692169,20.08695,0.296555,0.041967,692.38
2019-10-31,9199.584961,183.966919,20.000233,0.296358,0.041636,692.94
2019-11-01,9261.104492,183.969894,20.021502,0.292642,0.042345,688.0
2019-11-02,9324.717773,183.92572,20.266994,0.296263,0.042599,699.31
2019-11-03,9235.354492,182.425018,20.206045,0.291261,0.04193,704.9649999999999
2019-11-04,9412.612305,186.355194,20.737982,0.299937,0.043236,710.62
2019-11-05,9342.527344,189.304169,20.724674,0.301255,0.044328,705.68
2019-11-06,9360.879883,191.593842,20.817923,0.310086,0.044956,702.35
2019-11-07,9267.561523,187.976547,20.646936,0.292431,0.043637,691.62
2019-11-08,8804.880859,184.211472,19.690773,0.276953,0.042297,665.72
2019-11-09,8813.582031,185.028717,19.735447,0.280196,0.042445,663.975
2019-11-10,9055.526367,189.47728,20.481758,0.280204,0.043958,663.1025
2019-11-11,8757.788086,185.489639,20.133141,0.275086,0.043194,662.23
2019-11-12,8815.662109,186.843414,20.857447,0.272418,0.043767,666.61
2019-11-13,8808.262695,188.258743,21.250431,0.273036,0.043492,663.96
2019-11-14,8708.094727,185.999634,21.2647,0.270391,0.043119,655.96
2019-11-15,8491.992188,180.521179,20.316225,0.261654,0.043974,640.73
2019-11-16,8550.760742,183.348358,20.282654,0.263886,0.044172,630.64
2019-11-17,8577.975586,185.119232,20.260794,0.265253,0.045421,625.595
2019-11-18,8309.286133,180.559601,19.31687,0.255653,0.043802,620.55
2019-11-19,8206.145508,177.455551,18.703299,0.2565,0.042542,612.58
2019-11-20,8027.268066,175.698349,18.172274,0.251364,0.041178,610.88
2019-11-21,7642.75,161.462723,16.840218,0.243766,0.038406,571.68
2019-11-22,7296.577637,150.268173,15.581703,0.2316,0.037148,552.12
2019-11-23,7397.796875,153.417786,16.4195,0.236188,0.038343,544.5799999999999
2019-11-24,7047.916992,142.834702,15.278765,0.223184,0.035588,540.81
2019-11-25,7146.133789,146.476532,15.267364,0.218622,0.036048,537.04
2019-11-26,7218.371094,148.965073,15.527255,0.222145,0.036993,535.96
2019-11-27,7531.663574,153.010559,16.098288,0.225081,0.039049,566.55
2019-11-28,7463.105957,151.717575,15.683207,0.22457,0.03919,567.75
2019-11-29,7761.243652,155.304153,16.273304,0.230217,0.041423,578.83
2019-11-30,7569.629883,152.539688,15.715951,0.226474,0.040425,562.45
2019-12-01,7424.29248,151.18573,15.496336,0.225333,0.039587,554.26
2019-12-02,7321.988281,149.059158,15.191858,0.219581,0.038056,546.07
2019-12-03,7320.145508,147.956421,15.309556,0.21987,0.037917,546.82
2019-12-04,7252.034668,146.747742,15.279978,0.216348,0.037405,540.46
2019-12-05,7448.307617,149.248993,15.762839,0.222928,0.037871,551.43
2019-12-06,7546.996582,149.194443,15.711299,0.225505,0.038317,554.6
2019-12-07,7556.237793,148.768158,15.667086,0.228445,0.038757,549.495
2019-12-08,7564.345215,151.264725,15.674523,0.230435,0.038948,546.9425
2019-12-09,7400.899414,148.225174,15.448539,0.225452,0.037483,544.39
2019-12-10,7278.119629,146.267044,14.95887,0.224302,0.036606,537.83
2019-12-11,7217.427246,143.608002,14.824551,0.222053,0.036655,534.76
2019-12-12,7243.134277,145.604004,14.818167,0.219859,0.036723,541.27
2019-12-13,7269.68457,144.944748,14.878744,0.220755,0.037108,541.08
2019-12-14,7124.673828,142.869232,14.505015,0.217356,0.036427,524.595
2019-12-15,7152.301758,143.11499,14.490446,0.218601,0.036653,516.3525
2019-12-16,6932.480469,133.614029,13.558786,0.207225,0.034269,508.11
2019-12-17,6640.515137,122.603889,12.386941,0.183699,0.0318,483.03
2019-12-18,7276.802734,133.092194,13.53526,0.196176,0.034462,522.38
2019-12-19,7202.844238,129.321136,13.445779,0.190819,0.033251,522.09
2019-12-20,7218.816406,129.066055,13.570779,0.195316,0.034004,527.27
2019-12-21,7191.158691,128.130951,13.380659,0.194082,0.033262,533.19
2019-12-22,7511.588867,132.372513,13.835881,0.196978,0.034466,536.1500000000001
2019-12-23,7355.628418,128.61409,13.369034,0.190943,0.0332,539.11
2019-12-24,7322.532227,129.063889,13.444571,0.192198,0.034162,526.98
2019-12-25,7275.155762,126.454636,13.174839,0.190719,0.033728,527.1
2019-12-26,7238.966797,126.361221,13.208636,0.190394,0.034281,528.62
2019-12-27,7290.088379,127.214607,13.36272,0.191102,0.0331,527.02
2019-12-28,7317.990234,128.322708,13.705417,0.193222,0.033632,529.9
2019-12-29,7422.652832,134.75798,14.150045,0.197051,0.034284,531.3399999999999
2019-12-30,7292.995117,132.633484,13.947442,0.194474,0.033594,532.78
2019-12-31,7193.599121,129.610855,13.727642,0.192894,0.032845,523.93
2020-01-01,7200.174316,130.802002,13.689083,0.192667,0.033458,530.4
2020-01-02,6985.470215,127.410179,13.027011,0.188043,0.032751,509.33
2020-01-03,7344.884277,134.171707,13.660452,0.193521,0.03418,538.09
2020-01-04,7410.656738,135.069366,13.891512,0.194355,0.034595,549.46
2020-01-05,7411.317383,136.276779,14.111019,0.195537,0.034721,555.145
2020-01-06,7769.219238,144.304153,14.957808,0.22151,0.037272,560.83
2020-01-07,8163.692383,143.543991,15.00925,0.213917,0.037047,599.78
2020-01-08,8079.862793,141.258133,14.602934,0.209026,0.036435,585.92
2020-01-09,7879.071289,138.979202,14.498314,0.204899,0.036359,569.73
2020-01-10,8166.554199,143.963776,15.025826,0.212306,0.036874,593.68
2020-01-11,8037.537598,142.927109,14.946328,0.211851,0.036825,596.97
2020-01-12,8192.494141,145.873932,15.322083,0.215633,0.03769,598.615
2020-01-13,8144.194336,144.226593,15.227272,0.212617,0.036966,600.26
2020-01-14,8827.764648,165.955353,16.626122,0.234687,0.04166,647.72
2020-01-15,8807.010742,166.230682,17.654812,0.232895,0.042553,657.73
2020-01-16,8723.786133,164.391006,17.076946,0.228574,0.041391,651.71
2020-01-17,8929.038086,170.779953,18.135199,0.238776,0.044978,664.77
2020-01-18,8942.808594,175.365677,17.823919,0.243286,0.044851,656.635
2020-01-19,8706.245117,166.969849,17.369253,0.235585,0.041979,652.5675
2020-01-20,8657.642578,167.120514,17.325275,0.233296,0.043873,648.5
2020-01-21,8745.894531,169.697159,18.127666,0.237166,0.045989,653.67
2020-01-22,8680.875977,168.294159,17.798361,0.236056,0.045654,648.39
2020-01-23,8406.515625,162.928558,17.021404,0.226104,0.043334,623.97
2020-01-24,8445.43457,163.051178,17.047409,0.223041,0.045004,632.42
2020-01-25,8367.847656,161.283936,16.976107,0.220427,0.043248,651.7
2020-01-26,8596.830078,168.077103,17.438633,0.230686,0.044581,661.34
2020-01-27,8909.819336,170.930893,17.691341,0.231222,0.047912,670.98
2020-01-28,9358.589844,176.370316,18.115135,0.238488,0.052857,676.42
2020-01-29,9316.629883,175.050339,17.912777,0.23573,0.053514,699.28
2020-01-30,9508.993164,184.690475,18.590408,0.243642,0.05607,717.19
2020-01-31,9350.529297,180.160172,18.210979,0.239233,0.053793,697.33
2020-02-01,9392.875,183.67395,18.218321,0.241455,0.056092,700.25
2020-02-02,9344.365234,188.617538,18.448185,0.250734,0.055768,700.25
2020-02-03,9293.521484,189.865067,18.462755,0.254627,0.056979,703.17
2020-02-04,9180.962891,189.250595,18.177366,0.266808,0.055996,694.18
2020-02-05,9613.423828,204.23024,19.21505,0.277468,0.059231,736.27
2020-02-06,9729.801758,212.339081,20.595263,0.282214,0.059757,746.43
2020-02-07,9795.943359,222.726059,22.062258,0.279284,0.05979,744.96
2020-02-08,9865.119141,223.146515,21.782419,0.277243,0.059944,749.705
2020-02-09,10116.673828,228.578568,24.308561,0.282457,0.061809,752.0775000000001
2020-02-10,9856.611328,223.522705,25.218315,0.27408,0.060394,754.45
2020-02-11,10208.236328,235.851196,25.637403,0.280141,0.063228,788.53
2020-02-12,10326.054688,265.406128,26.466763,0.304393,0.068373,812.67
2020-02-13,10214.379883,268.099243,25.4401,0.326706,0.068581,798.62
2020-02-14,10312.116211,284.217499,26.296959,0.334822,0.07058,817.48
2020-02-15,9889.424805,264.728577,24.149651,0.306236,0.063863,784.3299999999999
2020-02-16,9934.433594,259.894714,23.466389,0.295034,0.062654,767.7549999999999
2020-02-17,9690.142578,266.363434,23.551378,0.286572,0.060042,751.18
2020-02-18,10141.996094,281.94458,24.058178,0.297913,0.062597,799.24
2020-02-19,9633.386719,259.763977,22.333511,0.277602,0.057645,792.03
2020-02-20,9608.475586,257.949463,22.229147,0.272396,0.05826,745.19
2020-02-21,9686.441406,265.600616,22.184877,0.274938,0.05864,756.42
2020-02-22,9663.181641,262.331726,21.968481,0.275901,0.058336,751.675
2020-02-23,9924.515625,273.75415,22.828871,0.282711,0.06151,749.3025
2020-02-24,9650.174805,265.216431,22.044127,0.270627,0.05896,746.93
2020-02-25,9341.705078,247.817596,20.34247,0.253412,0.056364,722.69
2020-02-26,8820.522461,225.680267,18.799131,0.230851,0.049453,677.93
2020-02-27,8784.494141,226.753387,19.122568,0.237116,0.049685,686.39
2020-02-28,8672.455078,226.760498,18.854837,0.236296,0.048616,664.23
2020-02-29,8599.508789,219.848511,19.584091,0.231193,0.047541,675.53
2020-03-01,8562.454102,218.970596,18.963232,0.228846,0.045932,681.1800000000001
2020-03-02,8869.669922,230.569778,19.814064,0.238747,0.048953,686.83
2020-03-03,8787.786133,224.47963,19.63719,0.234381,0.048761,670.57
2020-03-04,8755.246094,224.517975,19.959188,0.23453,0.049004,668.58
2020-03-05,9078.762695,229.268188,20.802031,0.239582,0.051057,701.24
2020-03-06,9122.545898,243.525299,21.288389,0.244088,0.051448,704.71
2020-03-07,8909.954102,237.853088,20.179567,0.237071,0.048945,651.995
2020-03-08,8108.116211,200.689056,16.974066,0.206904,0.043291,625.6375
2020-03-09,7923.644531,201.986328,16.570744,0.209181,0.041482,599.28
2020-03-10,7909.729492,200.767242,16.875654,0.212235,0.041495,608.2
2020-03-11,7911.430176,194.86853,16.524834,0.208096,0.039649,597.36
2020-03-12,4970.788086,112.347122,9.600166,0.139635,0.023961,454.85
2020-03-13,5563.707031,133.201813,10.833057,0.159352,0.028437,410.59
2020-03-14,5200.366211,123.306023,10.140449,0.147292,0.026009,395.15
2020-03-15,5392.314941,125.214302,10.436018,0.153902,0.02712,387.42999999999995
2020-03-16,5014.47998,110.605873,9.38605,0.141063,0.024121,379.71
2020-03-17,5225.629395,113.942749,10.077175,0.144524,0.025243,405.53
2020-03-18,5238.438477,114.84227,10.119137,0.1431,0.025336,403.3
2020-03-19,6191.192871,136.593857,12.27964,0.165037,0.030451,470.99
2020-03-20,6198.77832,132.737167,11.875867,0.156868,0.029368,462.64
2020-03-21,6185.066406,132.81871,12.057991,0.158179,0.029414,466.78499999999997
2020-03-22,5830.254883,123.321152,11.158228,0.150214,0.027089,468.85749999999996
2020-03-23,6416.314941,134.911606,12.117715,0.157419,0.029082,470.93
2020-03-24,6734.803711,138.761444,12.40122,0.162255,0.030163,502.36
2020-03-25,6681.062988,136.195892,12.3243,0.161633,0.029438,493.56
2020-03-26,6716.44043,138.361557,13.217611,0.175019,0.030727,497.38
2020-03-27,6469.79834,133.937943,12.523257,0.176195,0.029301,498.82
2020-03-28,6242.193848,130.986496,12.193113,0.175783,0.029771,488.645
2020-03-29,5922.042969,125.583733,11.441221,0.163829,0.028249,483.5575
2020-03-30,6429.841797,132.904541,12.286843,0.172171,0.029873,478.47
2020-03-31,6438.644531,133.593567,12.581606,0.174563,0.030553,485.37
2020-04-01,6606.776367,135.634552,12.741603,0.175323,0.030855,466.22
2020-04-02,6793.624512,142.029144,13.066639,0.17864,0.031984,508.91
2020-04-03,6733.387207,142.091309,13.373008,0.179467,0.032295,509.88
2020-04-04,6867.527344,145.219391,13.824528,0.181732,0.032505,531.855
2020-04-05,6791.129395,143.546646,13.734116,0.179406,0.032003,542.8425
2020-04-06,7271.78125,169.13588,15.084521,0.195506,0.035616,553.83
2020-04-07,7176.414551,165.101944,14.681547,0.192093,0.035137,555.43
2020-04-08,7334.098633,172.641739,15.056076,0.200869,0.036314,562.02
2020-04-09,7302.089355,170.807144,15.062604,0.198257,0.036198,555.61
